user_id,session_id,X,Y,Pressure,Duration,Orientation,Size
user23,1,20,20,0.86,499.4,180,44.96
user23,1,281,1354,0.91,284.39,0,53.85
user23,1,181,1196,0.37,61.04,90,72.58
user23,1,342,607,0.15,304.47,270,53.87
user23,2,389,933,0.32,244.93,270,64.69
user23,2,764,555,0.41,263.49,180,78.14
user23,2,810,682,0.1,391.42,0,72.39
user23,2,503,1442,0.4,50.48,90,40.04
user23,2,213,1585,0.75,469.39,180,27.98
user23,2,341,780,0.8,296.98,270,47.32
user23,2,907,524,0.4,372.03,270,26.33
user23,2,279,1115,0.17,376.17,180,55.83
user23,2,992,1146,0.35,250.89,180,11.07
user23,2,611,1164,0.15,97.0,0,44.64
user23,2,622,453,0.58,425.76,180,21.1
user23,2,33,709,0.12,405.52,180,67.09
user23,2,327,1744,0.83,459.14,270,15.27
user23,2,491,800,0.68,419.14,180,26.09
user23,2,805,584,0.49,354.77,180,17.09
user23,2,355,1833,0.13,455.99,270,50.17
user23,2,524,978,0.91,235.16,90,65.54
user23,2,404,1163,0.54,107.36,90,38.9
user23,2,299,1010,0.59,401.18,270,75.69
user23,2,944,977,0.77,448.52,90,18.74
user23,3,754,1440,0.48,307.45,270,12.64
user23,3,712,1774,0.28,179.31,90,59.55
user23,3,678,1897,0.16,229.62,270,79.98
user23,3,539,1567,0.25,172.24,0,50.23
user23,3,581,1714,0.65,234.43,0,37.27
user23,3,757,779,0.1,408.74,180,44.31
user23,3,370,363,0.36,210.51,270,64.83
user23,3,897,1885,0.67,64.91,270,77.81
user23,3,939,228,0.43,406.44,90,26.92
user23,3,985,131,0.14,63.13,180,61.52
user23,3,83,41,0.46,307.25,180,79.15
user23,3,400,1714,0.11,54.88,180,61.48
user23,3,970,501,0.29,380.4,270,39.44
user23,3,499,1083,0.46,259.51,0,75.37
user23,3,855,1910,0.69,58.76,270,56.94
user23,3,272,964,0.51,413.62,270,46.67
user23,3,172,1351,0.82,377.87,0,51.21
user23,3,648,1499,0.71,233.01,0,78.06
user23,3,60,1161,0.94,458.55,90,19.22
user23,3,192,588,0.64,74.67,180,32.25
user23,4,825,1703,0.59,416.33,270,51.13
user23,4,11,1895,0.78,306.9,90,71.86
user23,4,888,196,0.64,303.95,0,59.09
user23,4,493,1088,0.75,329.32,180,63.4
user23,4,586,54,0.84,189.69,0,72.0
user23,4,1046,537,0.68,357.52,90,78.86
user23,4,314,689,0.78,221.97,270,21.97
user23,4,461,1184,0.65,149.54,270,37.92
user23,4,64,568,0.71,303.05,90,78.53
user23,4,51,943,0.54,330.82,90,79.58
user23,4,336,138,0.24,376.83,180,23.61
user23,4,607,503,0.25,125.36,270,32.26
user23,4,297,1289,0.23,469.88,270,64.38
user23,4,759,1658,0.42,61.25,90,26.23
user23,4,297,211,0.69,402.71,270,39.77
user23,4,611,696,0.93,435.13,180,58.46
user23,4,1045,272,0.55,438.99,270,52.62
user23,4,835,242,0.96,57.45,270,10.84
user23,4,700,910,0.13,199.64,270,74.68
user23,4,77,891,0.68,345.65,270,32.24
user23,5,570,1853,0.38,407.91,180,32.52
user23,5,482,829,0.28,233.78,0,73.56
user23,5,944,151,0.18,138.41,90,48.11
user23,5,97,1101,0.77,289.76,270,35.15
user23,5,12,437,0.75,121.43,270,29.64
user23,5,373,1003,0.56,434.34,90,63.73
user23,5,482,1319,0.3,94.96,180,77.24
user23,5,790,1838,0.17,244.04,180,52.02
user23,5,465,1751,0.98,104.32,180,38.02
user23,5,764,1288,0.27,358.97,90,28.04
user23,5,273,1070,0.55,183.63,90,38.33
user23,5,106,921,0.79,449.04,270,43.3
user23,5,805,1405,0.75,457.39,90,17.99
user23,5,1031,695,0.6,440.42,0,45.99
user23,5,593,512,0.19,70.31,270,19.61
user23,5,467,798,0.63,195.02,180,19.89
user23,5,999,1886,0.77,362.5,270,29.94
user23,5,505,581,0.7,405.8,0,35.49
user23,5,357,141,0.9,205.28,270,35.09
user23,5,1078,501,0.33,80.55,90,63.01
user23,6,602,324,0.17,123.95,0,36.41
user23,6,171,1413,0.35,372.98,180,72.64
user23,6,765,1838,0.28,175.87,90,13.81
user23,6,97,213,0.46,295.39,270,42.05
user23,6,197,1356,0.66,412.66,270,40.56
user23,6,855,1198,0.18,186.91,90,79.12
user23,6,263,1514,0.82,429.49,90,70.55
user23,6,364,1418,0.39,201.4,0,67.3
user23,6,847,1527,0.24,330.97,270,40.67
user23,6,715,580,0.63,221.06,180,54.16
user23,6,565,871,0.16,149.08,0,49.42
user23,6,273,1381,0.82,155.29,180,41.68
user23,6,709,1854,0.89,249.72,180,69.96
user23,6,1059,1231,0.93,358.4,0,64.76
user23,6,738,48,0.8,359.88,0,42.4
user23,6,375,1146,0.83,205.99,90,52.91
user23,6,722,1541,0.24,239.92,180,44.75
user23,6,231,618,0.82,483.03,0,28.62
user23,6,1016,1106,0.92,142.48,90,72.64
user23,6,826,895,0.31,242.02,180,30.62
user23,7,40,1095,0.99,436.45,270,72.67
user23,7,1017,1290,0.87,397.23,270,36.21
user23,7,317,670,0.42,367.02,270,40.55
user23,7,60,1445,0.11,203.07,90,71.48
user23,7,755,575,0.83,414.77,0,29.17
user23,7,275,533,0.8,127.59,0,68.45
user23,7,1054,214,0.8,157.71,180,33.88
user23,7,926,1610,0.92,178.33,90,15.85
user23,7,433,740,0.21,206.65,270,29.74
user23,7,216,1484,0.99,182.2,90,29.07
user23,7,297,617,0.47,245.22,180,73.46
user23,7,439,1608,0.66,453.53,270,73.95
user23,7,606,857,0.11,245.87,270,63.85
user23,7,401,711,0.81,251.28,90,62.5
user23,7,548,1039,0.43,148.28,180,58.92
user23,7,1037,23,0.51,353.51,270,53.61
user23,7,502,254,0.77,247.95,270,23.43
user23,7,766,1268,0.34,248.2,270,17.55
user23,7,218,1608,0.18,173.55,180,49.77
user23,7,695,843,0.13,320.28,90,35.42
user23,8,514,46,0.13,196.67,270,65.28
user23,8,86,686,0.66,117.78,180,62.47
user23,8,82,543,0.53,483.11,270,12.43
user23,8,285,1603,0.73,134.91,90,35.47
user23,8,766,1181,0.73,428.91,90,15.79
user23,8,801,594,0.87,55.47,270,69.89
user23,8,895,1181,0.62,54.33,90,61.2
user23,8,311,1597,0.86,299.98,0,68.43
user23,8,1005,264,0.98,54.45,0,35.68
user23,8,439,1837,0.89,223.12,270,32.74
user23,8,519,1091,0.8,65.96,270,16.54
user23,8,761,1517,0.49,350.44,90,67.43
user23,8,119,1735,0.83,281.25,0,21.04
user23,8,773,911,0.37,238.67,270,63.58
user23,8,263,1668,0.62,164.88,180,54.88
user23,8,1065,1041,0.53,86.57,0,19.87
user23,8,329,275,0.59,227.8,180,57.0
user23,8,746,1171,0.36,151.98,90,51.32
user23,8,810,1917,0.23,193.27,90,70.29
user23,8,111,1068,0.5,406.58,180,46.77
user23,9,917,580,0.92,178.92,180,64.89
user23,9,1002,886,0.27,355.32,270,28.32
user23,9,83,1237,0.45,254.31,0,12.6
user23,9,436,1013,0.14,407.54,180,27.24
user23,9,786,85,0.75,466.51,270,45.62
user23,9,263,322,0.5,292.23,270,43.69
user23,9,907,1854,0.17,169.26,180,77.8
user23,9,279,549,0.61,86.46,270,29.88
user23,9,285,1151,0.59,478.52,180,20.37
user23,9,559,63,0.85,298.99,180,48.29
user23,9,106,1665,0.12,86.15,90,16.27
user23,9,387,257,0.41,143.04,0,58.76
user23,9,915,1048,0.18,159.01,270,26.65
user23,9,60,110,0.89,391.82,90,74.46
user23,9,624,1050,0.84,98.48,270,68.49
user23,9,571,1844,0.42,119.24,0,10.05
user23,9,874,174,0.6,151.57,90,63.14
user23,9,486,753,0.27,492.3,90,22.42
user23,9,715,1064,0.7,456.49,0,28.84
user23,9,3,448,0.66,489.67,180,25.6
user23,10,125,1160,0.93,242.15,90,77.34
user23,10,584,1449,0.96,456.26,90,14.63
user23,10,277,1773,0.97,461.69,0,44.64
user23,10,477,1599,0.35,309.06,180,41.75
user23,10,922,1838,0.58,198.04,90,54.52
user23,10,550,675,0.2,348.65,270,18.63
user23,10,1043,62,0.35,205.2,0,57.56
user23,10,735,1629,0.38,373.62,90,15.65
user23,10,197,1192,0.2,458.79,270,77.52
user23,10,269,1722,0.34,288.59,270,37.57
user23,10,981,717,0.94,415.06,90,33.15
user23,10,949,1799,0.47,259.81,0,63.28
user23,10,485,1560,0.59,371.74,270,17.95
user23,10,789,1584,0.38,289.63,0,78.32
user23,10,523,27,0.32,154.84,90,40.5
user23,10,291,1017,0.24,480.62,0,23.33
user23,10,300,1565,0.85,447.04,90,72.42
user23,10,343,1717,0.92,348.75,270,55.46
user23,10,535,1348,0.34,419.02,0,30.02
user23,10,243,779,0.19,460.22,90,53.98
user24,1,778,1258,0.87,379.86,0,18.69
user24,1,595,1449,0.13,234.0,0,69.13
user24,1,726,596,0.5,168.81,270,11.09
user24,1,206,549,0.76,204.1,270,29.64
user24,1,713,1806,0.34,233.18,180,29.56
user24,1,996,970,0.21,50.38,90,44.41
user24,1,769,1715,0.24,424.71,270,23.43
user24,1,768,418,0.83,391.83,90,73.07
user24,1,907,227,0.34,268.23,0,61.46
user24,1,467,621,0.79,177.81,0,71.12
user24,1,932,259,0.66,477.93,180,70.9
user24,1,194,366,0.25,428.47,180,16.58
user24,1,571,307,0.34,497.99,270,53.42
user24,1,276,461,0.87,428.62,270,54.26
user24,1,14,41,0.88,149.92,0,28.51
user24,1,80,1101,0.17,163.38,0,67.24
user24,1,25,1732,0.83,195.01,90,77.87
user24,1,922,1224,0.72,316.6,90,55.05
user24,1,1,1169,0.58,433.48,90,31.19
user24,1,570,691,0.8,339.8,90,40.63
user24,2,751,639,0.57,310.63,90,54.17
user24,2,538,638,0.53,302.85,90,30.2
user24,2,559,1377,0.65,71.15,90,14.56
user24,2,503,1125,0.27,218.35,0,35.99
user24,2,603,554,0.89,304.32,0,25.5
user24,2,91,1673,0.76,424.48,90,24.75
user24,2,832,438,0.75,298.68,90,68.47
user24,2,628,968,0.11,254.75,0,62.77
user24,2,924,704,0.71,296.76,180,29.1
user24,2,926,1555,0.99,457.75,0,58.7
user24,2,94,361,0.21,463.22,0,13.39
user24,2,669,510,0.53,100.48,270,79.4
user24,2,348,546,0.37,433.61,180,61.59
user24,2,265,169,0.6,85.56,270,15.13
user24,2,433,1439,0.55,332.31,90,69.03
user24,2,237,363,0.14,425.94,270,75.39
user24,2,402,1245,0.82,442.09,270,46.57
user24,2,160,1093,0.36,162.37,90,52.63
user24,2,314,1057,0.46,230.13,180,76.8
user24,2,519,242,0.99,438.28,0,54.78
user24,3,89,1721,0.48,343.77,0,37.69
user24,3,1057,1337,0.7,206.22,90,64.91
user24,3,949,115,0.16,127.65,270,10.19
user24,3,106,314,0.66,306.76,180,56.34
user24,3,74,1372,0.61,429.08,270,40.87
user24,3,824,52,0.28,254.19,90,68.45
user24,3,14,848,0.31,348.18,0,43.34
user24,3,995,901,0.77,282.86,270,61.17
user24,3,332,677,0.32,311.93,180,49.03
user24,3,267,1503,0.45,150.61,0,72.41
user24,3,277,1381,0.84,150.54,90,39.21
user24,3,142,153,0.22,167.98,270,33.65
user24,3,533,1589,0.47,233.58,270,10.05
user24,3,786,161,0.21,89.4,90,61.23
user24,3,809,1270,0.41,184.88,90,22.79
user24,3,1059,1397,0.5,403.31,180,67.67
user24,3,22,1439,0.85,98.98,180,42.04
user24,3,257,719,0.12,207.83,0,24.94
user24,3,1051,644,0.87,185.19,90,43.28
user24,3,664,1314,0.57,431.79,0,67.85
user24,4,108,429,0.38,69.55,0,17.28
user24,4,1053,1601,0.37,161.92,0,59.66
user24,4,549,723,0.64,370.53,270,40.13
user24,4,700,1700,0.57,277.64,90,45.32
user24,4,529,190,0.67,211.11,270,68.91
user24,4,273,993,0.51,381.91,270,34.73
user24,4,883,535,0.67,149.76,180,58.21
user24,4,1021,395,0.86,190.91,180,70.2
user24,4,320,341,0.96,185.57,90,53.88
user24,4,492,811,0.83,363.18,270,32.98
user24,4,511,400,0.78,112.23,270,50.47
user24,4,78,1331,0.15,278.54,270,68.79
user24,4,460,1174,0.69,197.51,0,52.34
user24,4,173,586,0.51,377.3,90,12.53
user24,4,558,1701,0.63,135.35,270,49.85
user24,4,855,413,0.53,196.43,270,66.72
user24,4,541,250,0.81,84.46,90,29.5
user24,4,487,1766,0.46,248.58,90,55.67
user24,4,958,257,0.91,185.1,180,43.84
user24,4,478,239,0.28,330.83,180,25.63
user24,5,400,1521,0.54,141.68,0,54.53
user24,5,224,636,0.91,452.95,180,36.14
user24,5,917,410,0.71,428.11,90,78.5
user24,5,271,5,0.53,181.13,270,43.24
user24,5,486,796,0.91,138.7,90,66.2
user24,5,462,131,0.62,371.7,180,73.38
user24,5,451,273,0.6,405.18,180,65.81
user24,5,936,1002,0.45,404.74,90,52.77
user24,5,1013,766,0.59,285.14,0,78.82
user24,5,420,29,0.2,182.08,90,34.18
user24,5,829,510,0.81,212.25,270,44.47
user24,5,987,459,0.34,195.21,270,64.6
user24,5,150,1271,0.23,132.09,270,25.74
user24,5,755,299,0.53,362.97,90,42.29
user24,5,512,927,0.84,397.02,270,26.25
user24,5,151,1604,0.46,80.75,180,36.0
user24,5,954,484,0.72,414.28,270,37.72
user24,5,278,523,0.68,341.67,270,48.8
user24,5,984,1569,0.93,91.31,0,10.82
user24,5,674,431,0.47,253.03,0,42.1
user24,6,762,207,0.51,430.03,0,25.19
user24,6,784,1196,0.92,493.04,0,16.84
user24,6,3,495,0.27,418.29,270,34.89
user24,6,827,1564,0.87,357.42,180,14.58
user24,6,272,1023,0.1,415.92,90,77.86
user24,6,458,224,0.71,410.03,270,69.24
user24,6,1079,239,0.31,264.29,0,62.0
user24,6,113,1000,0.61,58.67,90,19.23
user24,6,604,199,0.81,53.69,270,42.4
user24,6,940,267,0.82,58.72,180,37.52
user24,6,44,159,0.4,209.28,90,44.91
user24,6,681,1044,0.21,77.88,180,57.93
user24,6,671,218,0.28,340.49,180,41.23
user24,6,700,141,0.97,319.97,90,52.97
user24,6,175,1471,0.92,75.69,0,14.78
user24,6,643,80,0.73,147.57,270,32.49
user24,6,493,190,0.59,373.44,0,75.47
user24,6,369,744,0.19,493.17,0,66.63
user24,6,672,366,0.28,364.41,0,70.37
user24,6,38,46,0.46,454.25,90,40.44
user24,7,326,1751,0.23,439.12,0,32.55
user24,7,60,1194,0.43,276.44,180,67.29
user24,7,1074,1599,0.78,250.65,0,75.45
user24,7,1046,768,0.92,466.02,90,22.59
user24,7,1024,551,0.65,55.48,270,56.28
user24,7,908,1626,0.1,349.97,0,67.38
user24,7,265,1264,0.74,90.64,180,60.07
user24,7,1069,1396,0.48,396.94,90,59.89
user24,7,643,1384,0.37,496.12,270,40.32
user24,7,904,1816,0.91,127.82,270,38.25
user24,7,700,520,0.44,368.92,90,51.89
user24,7,951,415,0.45,225.51,90,79.29
user24,7,478,391,0.38,198.07,180,46.09
user24,7,292,765,0.84,442.94,270,11.72
user24,7,143,308,0.65,289.44,90,53.99
user24,7,224,1810,0.94,347.27,180,61.91
user24,7,506,172,0.28,371.36,270,27.94
user24,7,101,988,0.52,248.39,270,12.05
user24,7,173,1866,0.58,127.83,0,27.36
user24,7,66,487,0.25,444.38,90,43.61
user24,8,247,1118,0.35,418.63,270,71.52
user24,8,375,893,0.2,486.64,0,15.91
user24,8,56,1216,0.78,313.28,270,61.37
user24,8,1005,96,0.6,124.37,0,76.93
user24,8,197,1444,0.44,193.07,270,26.7
user24,8,71,302,0.32,119.78,270,25.68
user24,8,895,286,0.62,329.61,90,10.54
user24,8,235,1887,0.73,323.94,180,53.67
user24,8,569,782,0.95,353.1,180,62.15
user24,8,819,18,0.82,474.34,270,52.36
user24,8,405,1734,0.28,198.68,0,66.36
user24,8,655,1729,0.6,483.8,0,64.88
user24,8,214,363,0.39,148.75,90,53.69
user24,8,464,1857,0.99,272.97,90,17.73
user24,8,72,829,0.58,52.13,180,27.18
user24,8,418,1565,0.6,181.46,90,22.12
user24,8,354,1157,0.13,361.27,90,50.11
user24,8,576,25,0.22,442.21,180,32.51
user24,8,1053,589,0.31,63.13,270,54.7
user24,8,334,413,0.38,336.66,270,68.01
user24,9,363,253,0.93,65.42,270,16.66
user24,9,202,485,0.54,472.66,0,42.32
user24,9,17,1525,0.92,407.5,90,74.69
user24,9,594,1420,0.5,271.93,180,24.32
user24,9,606,121,0.53,340.66,270,27.96
user24,9,672,1184,0.71,65.01,0,19.66
user24,9,451,750,0.38,200.63,0,56.41
user24,9,978,145,0.65,85.58,270,21.16
user24,9,835,1058,0.47,217.1,180,10.31
user24,9,625,1542,0.94,446.29,90,44.8
user24,9,455,824,0.23,165.26,270,73.61
user24,9,564,495,0.56,324.25,270,52.71
user24,9,162,250,0.5,438.82,270,44.24
user24,9,194,605,0.44,281.93,90,19.47
user24,9,1038,1395,0.1,288.01,180,51.62
user24,9,169,496,0.31,126.6,270,68.12
user24,9,1003,1020,0.41,76.56,270,43.31
user24,9,422,781,0.11,437.7,270,75.98
user24,9,584,1905,0.61,56.84,270,35.64
user24,9,952,1247,0.88,383.21,180,60.38
user24,10,284,595,0.76,422.19,0,68.54
user24,10,838,511,0.66,298.2,180,51.82
user24,10,763,740,0.71,369.51,270,23.72
user24,10,301,1143,0.48,234.87,0,41.62
user24,10,115,674,0.86,243.81,90,71.76
user24,10,109,199,0.97,353.55,270,38.85
user24,10,72,877,0.3,55.34,0,60.66
user24,10,114,24,0.31,199.72,90,72.86
user24,10,314,1430,0.85,126.15,90,43.72
user24,10,102,1876,0.52,179.57,90,27.74
user24,10,699,764,0.65,227.95,0,26.46
user24,10,582,1882,0.31,443.8,270,58.59
user24,10,793,1002,0.95,225.03,270,50.21
user24,10,1019,435,0.54,481.14,0,49.47
user24,10,306,113,0.87,133.08,270,21.05
user24,10,1035,393,0.88,82.75,0,63.49
user24,10,229,355,0.22,487.86,180,71.69
user24,10,214,743,0.9,452.72,90,42.29
user24,10,262,335,0.35,338.03,270,17.71
user24,10,203,983,0.3,253.19,90,72.44
user25,1,401,1706,0.72,132.81,270,48.62
user25,1,143,246,0.41,313.79,90,28.61
user25,1,233,1388,0.66,474.22,0,57.64
user25,1,611,1442,0.11,233.41,90,79.55
user25,1,943,644,0.33,125.8,270,66.34
user25,1,841,1792,0.26,84.51,90,59.68
user25,1,1016,279,0.57,380.44,90,67.58
user25,1,991,1387,0.81,89.79,90,11.01
user25,1,433,1425,0.71,276.26,180,40.45
user25,1,1068,344,0.87,392.7,0,44.03
user25,1,467,1831,0.82,451.0,180,53.28
user25,1,22,1779,0.7,123.38,0,16.11
user25,1,498,1700,0.21,237.34,270,30.88
user25,1,691,511,0.56,309.88,270,26.47
user25,1,1027,213,0.94,240.82,270,16.95
user25,1,869,1400,0.8,361.15,0,60.75
user25,1,1,1598,0.97,168.88,90,38.97
user25,1,130,1240,0.92,384.71,90,53.41
user25,1,561,176,0.39,271.3,0,18.04
user25,1,184,83,0.29,421.02,180,68.03
user25,2,905,649,0.42,70.05,90,54.03
user25,2,538,162,0.81,268.01,180,19.83
user25,2,26,1004,0.5,304.01,270,79.66
user25,2,322,344,0.97,361.92,0,28.83
user25,2,759,1371,0.24,60.51,180,16.25
user25,2,268,714,0.65,485.15,90,64.32
user25,2,251,1888,0.48,419.63,180,56.55
user25,2,813,372,0.29,421.32,180,60.26
user25,2,438,1334,0.43,366.47,270,79.32
user25,2,927,1492,0.93,313.95,180,70.77
user25,2,799,358,0.79,425.72,90,68.25
user25,2,78,1386,0.37,284.88,90,30.98
user25,2,222,655,0.66,243.53,180,32.6
user25,2,169,46,0.28,386.26,90,35.4
user25,2,756,911,0.65,143.6,270,21.68
user25,2,326,1599,0.16,111.84,180,10.51
user25,2,860,1589,0.35,181.45,0,78.74
user25,2,576,259,0.51,493.87,270,12.14
user25,2,527,714,0.78,70.34,180,68.85
user25,2,574,140,0.97,176.63,90,78.69
user25,3,934,396,0.36,302.92,180,17.9
user25,3,413,934,0.61,367.01,270,75.19
user25,3,928,654,0.2,316.19,0,79.68
user25,3,1061,975,0.8,380.57,90,62.89
user25,3,900,1191,0.7,342.57,180,76.7
user25,3,852,169,0.18,105.55,90,39.63
user25,3,263,930,0.19,403.69,180,24.01
user25,3,159,1046,0.54,457.54,0,72.53
user25,3,874,879,0.58,493.43,180,33.23
user25,3,617,355,0.48,322.16,180,46.21
user25,3,92,1545,0.96,86.71,270,30.85
user25,3,970,1367,0.64,184.01,270,49.08
user25,3,31,636,0.26,280.01,90,57.44
user25,3,1010,1485,0.22,409.37,180,70.09
user25,3,210,1805,0.7,251.18,0,33.64
user25,3,992,1052,0.64,475.78,0,60.65
user25,3,302,696,0.43,135.74,0,62.93
user25,3,341,1855,0.67,330.44,270,20.08
user25,3,431,1839,0.99,379.17,270,20.22
user25,3,170,1276,0.22,102.0,180,49.74
user25,4,150,1771,0.72,410.29,270,45.57
user25,4,897,1202,0.48,159.32,180,34.04
user25,4,335,1642,0.25,281.76,180,54.61
user25,4,329,242,0.11,182.66,90,28.27
user25,4,934,773,0.52,85.96,0,63.29
user25,4,577,480,0.24,483.0,90,79.75
user25,4,212,1192,0.73,349.6,0,40.7
user25,4,520,939,0.35,251.08,270,40.53
user25,4,529,236,0.81,234.35,180,48.62
user25,4,596,1701,0.39,208.2,0,40.99
user25,4,616,416,0.59,412.97,90,69.4
user25,4,326,1521,0.68,278.33,270,16.21
user25,4,276,1003,0.24,360.86,180,77.32
user25,4,909,20,0.54,80.23,180,26.59
user25,4,932,1637,0.63,342.11,0,71.4
user25,4,395,1226,0.9,226.25,90,74.52
user25,4,500,1494,0.19,73.46,270,77.71
user25,4,786,675,0.59,287.14,180,38.1
user25,4,742,43,0.88,297.29,270,39.78
user25,4,747,1400,0.7,229.85,0,27.76
user25,5,887,1789,0.63,240.09,180,70.34
user25,5,939,1348,0.71,315.41,90,64.62
user25,5,823,495,0.33,87.82,270,76.19
user25,5,1026,329,0.38,125.19,270,20.91
user25,5,148,1529,0.14,317.45,0,64.23
user25,5,930,671,0.33,315.32,0,63.21
user25,5,495,622,0.54,467.93,270,27.05
user25,5,722,1251,0.97,148.99,90,42.37
user25,5,571,97,0.13,333.43,270,38.32
user25,5,584,538,0.39,217.8,180,46.09
user25,5,761,762,0.33,209.9,270,73.56
user25,5,584,781,0.91,142.26,90,57.05
user25,5,770,429,0.2,294.79,0,10.92
user25,5,386,1164,0.57,66.54,90,57.83
user25,5,813,286,0.76,110.18,90,47.79
user25,5,151,576,0.82,57.2,270,29.86
user25,5,855,685,0.33,262.64,180,58.77
user25,5,766,57,0.48,276.65,180,49.1
user25,5,842,1788,0.43,245.51,90,11.35
user25,5,584,766,0.56,480.06,270,78.08
user25,6,751,836,0.84,455.31,0,68.74
user25,6,261,109,0.26,67.2,0,14.83
user25,6,62,1047,0.76,159.96,270,37.46
user25,6,87,580,0.63,451.81,90,78.83
user25,6,174,1414,0.55,356.84,270,56.76
user25,6,236,1735,0.76,271.07,0,79.75
user25,6,1064,245,0.46,396.64,90,23.36
user25,6,623,203,0.73,321.44,270,48.16
user25,6,47,1113,0.78,340.89,180,71.23
user25,6,179,1139,0.23,328.79,180,13.12
user25,6,393,819,0.1,355.6,90,56.52
user25,6,65,1045,0.38,177.36,270,41.75
user25,6,271,1072,0.91,332.26,90,45.72
user25,6,875,844,0.55,195.97,180,13.6
user25,6,353,1567,0.68,231.47,90,24.32
user25,6,944,508,0.69,135.0,90,11.45
user25,6,945,951,0.89,368.21,270,20.57
user25,6,265,174,0.26,333.93,90,37.92
user25,6,250,518,0.36,437.29,0,65.72
user25,6,1002,1021,0.18,447.26,90,47.42
user25,7,148,1361,0.94,53.98,0,48.91
user25,7,554,1229,0.82,227.07,90,53.39
user25,7,1,1534,0.77,225.67,0,38.55
user25,7,729,733,0.27,446.27,180,67.28
user25,7,583,1702,0.44,248.18,270,34.22
user25,7,502,1585,0.11,446.08,90,31.05
user25,7,450,282,0.17,447.29,0,66.48
user25,7,486,935,0.16,415.01,0,27.87
user25,7,407,1341,0.74,257.82,90,11.94
user25,7,866,509,0.5,77.81,0,54.1
user25,7,105,1810,0.71,82.64,270,55.93
user25,7,695,1432,0.7,112.32,270,18.22
user25,7,744,1603,0.26,263.75,90,48.64
user25,7,376,1800,0.57,109.37,270,17.09
user25,7,374,237,0.98,125.16,0,62.59
user25,7,518,359,0.55,274.18,0,64.26
user25,7,843,1284,0.98,219.79,0,32.17
user25,7,245,1,0.4,188.74,180,60.47
user25,7,538,341,0.33,490.85,270,49.6
user25,7,838,56,0.74,389.99,0,73.24
user25,8,625,1528,0.78,408.57,0,76.25
user25,8,353,174,0.9,92.77,0,18.83
user25,8,43,1604,0.23,89.38,180,18.58
user25,8,489,1296,0.34,265.12,90,67.51
user25,8,338,1349,0.18,381.1,90,63.6
user25,8,776,1729,0.61,97.9,0,67.94
user25,8,302,1098,0.98,109.62,270,15.81
user25,8,7,1774,0.63,449.65,180,75.14
user25,8,697,632,0.72,326.11,180,22.22
user25,8,429,1045,0.71,435.19,180,10.98
user25,8,12,993,0.24,272.87,180,49.9
user25,8,266,1854,0.17,422.75,0,42.51
user25,8,30,1653,0.56,421.3,0,10.54
user25,8,1066,1108,0.37,437.35,270,76.08
user25,8,952,149,0.23,260.65,180,42.51
user25,8,976,2,0.88,399.32,0,40.07
user25,8,763,1908,0.91,450.48,180,53.87
user25,8,900,1197,0.37,216.88,270,16.31
user25,8,1007,1374,0.97,268.78,270,43.2
user25,8,852,1163,0.54,209.98,0,19.77
user25,9,884,327,0.13,407.33,0,78.71
user25,9,727,775,0.55,288.02,180,75.14
user25,9,685,1092,0.41,114.27,90,36.5
user25,9,429,759,0.56,431.24,90,32.48
user25,9,1045,1160,0.22,287.91,0,66.64
user25,9,513,1390,0.86,300.66,180,33.24
user25,9,916,1778,0.45,312.44,180,18.68
user25,9,493,444,0.14,96.61,0,68.08
user25,9,459,1589,0.39,98.03,270,75.48
user25,9,580,1906,0.69,202.37,90,17.88
user25,9,665,898,0.93,384.44,180,75.37
user25,9,170,416,0.7,178.58,180,73.63
user25,9,433,1434,0.51,130.04,270,69.73
user25,9,815,1242,0.6,248.74,270,71.14
user25,9,886,409,0.41,371.34,270,10.88
user25,9,216,1232,0.41,94.05,0,78.62
user25,9,338,321,0.82,255.44,180,65.8
user25,9,406,336,0.7,333.28,270,60.12
user25,9,318,786,0.19,125.74,90,61.4
user25,9,104,178,0.48,254.95,270,36.04
user25,10,859,633,0.39,336.57,0,24.18
user25,10,602,1125,0.62,216.2,180,11.01
user25,10,142,1808,0.17,54.59,270,60.56
user25,10,665,1639,0.11,100.71,180,70.25
user25,10,737,437,0.92,473.35,270,25.92
user25,10,242,1759,0.3,269.66,90,25.15
user25,10,320,1840,0.33,457.6,270,32.53
user25,10,1073,267,0.65,136.07,180,52.79
user25,10,110,1390,0.29,239.6,90,60.47
user25,10,731,1575,0.87,307.21,180,54.07
user25,10,673,1080,0.63,88.44,90,28.24
user25,10,353,1490,0.61,429.76,270,19.3
user25,10,669,342,0.23,135.35,180,74.19
user25,10,1062,32,0.37,422.58,180,64.9
user25,10,383,1723,0.21,492.6,180,27.6
user25,10,206,1311,0.91,248.4,0,69.56
user25,10,551,81,0.1,162.31,270,31.63
user25,10,471,1288,0.46,120.8,270,37.02
user25,10,269,900,0.59,236.6,90,21.61
user25,10,336,757,0.47,157.8,90,26.96
user26,1,629,831,0.45,324.53,0,30.66
user26,1,613,417,0.61,53.3,180,31.72
user26,1,182,1654,0.33,75.07,270,27.16
user26,1,563,1761,0.41,285.11,270,12.93
user26,1,177,1724,0.6,428.26,180,16.16
user26,1,87,536,0.76,138.92,0,29.96
user26,1,891,1608,0.17,81.15,90,41.25
user26,1,713,1279,0.27,147.94,0,22.1
user26,1,1011,1304,0.22,83.03,180,12.57
